WFP_ISO3,region_name,adm0_id,adm0_name,adm1_id,adm1_name,adm2_id,adm2_name,mkt_id,mkt_name,mkt_lat,mkt_lng
AFG,RBB,1,Afghanistan,99878,$Daykundi,99916,$Nili,275,Nili,33.71,66.11
AFG,RBB,1,Afghanistan,272,Badakhshan,3447,Fayzabad,266,Fayzabad,37.116638,70.580022
AFG,RBB,1,Afghanistan,272,Badakhshan,3445,Baharak,267,Mazar,36.989675,70.881186
AFG,RBB,1,Afghanistan,276,Bamyan,3491,Bamyan,268,Bamyan,34.824167,67.821667
AFG,RBB,1,Afghanistan,278,Faryab,3512,Khwajasabzposh,269,Maymana,35.921389,64.783611
AFG,RBB,1,Afghanistan,280,Ghor,3539,Shahrak,276,Ghor,34.522778,65.253028
AFG,RBB,1,Afghanistan,282,Hirat,3561,Herat,270,Hirat,34.346944,62.198333
AFG,RBB,1,Afghanistan,284,Kabul,3585,Kabul,271,Kabul,34.516667,69.183333
AFG,RBB,1,Afghanistan,285,Kandahar,3598,Kandahar,272,Kandahar,31.6125,65.709444
AFG,RBB,1,Afghanistan,292,Nangarhar,3662,Jalalabad,273,Jalalabad,34.426111,70.451389
AFG,RBB,1,Afghanistan,296,Paktya,3703,Gardez,274,Gardez,33.599444,69.225278
BGD,RBB,23,Bangladesh,575,Barisal,5762,Barisal,112,Barisal Division,22.701944,90.371111
BGD,RBB,23,Bangladesh,576,Chittagong,5770,Chittagong,114,Chittagong Division,22.333056,91.836389
BGD,RBB,23,Bangladesh,577,Dhaka,5778,Dhaka,116,Dhaka Division,23.723056,90.408611
BGD,RBB,23,Bangladesh,578,Khulna,5799,Khulna,118,Khulna Division,22.815,89.562222
BGD,RBB,23,Bangladesh,579,Rajshahi,5817,Rajshahi,120,Rajshahi Division,24.366667,88.6
BGD,RBB,23,Bangladesh,580,Sylhet,5824,Sylhet,122,Sylhet Division,24.896667,91.871667
KHM,RBB,44,Cambodia,791,Banteay Meanchey,12275,Krong Serei Saophoan,640,Banteay Meanchey,13.581748,102.96349
KHM,RBB,44,Cambodia,791,Banteay Meanchey,12275,Krong Serei Saophoan,1524,Serei Saophoan,13.587073,102.972587
KHM,RBB,44,Cambodia,791,Banteay Meanchey,12277,Thma Puok,1525,Thma Puok,13.95,103.066667
KHM,RBB,44,Cambodia,792,Battambang,12290,Krong Battambang,639,Battambang,13.102713,103.198215
KHM,RBB,44,Cambodia,793,Kampong Cham,12296,Krong Kampong Cham,1527,Boeung Kok,11.990529,105.464541
KHM,RBB,44,Cambodia,793,Kampong Cham,12296,Krong Kampong Cham,633,Kampong Cham,11.993387,105.463502
KHM,RBB,44,Cambodia,793,Kampong Cham,12292,Batheay,1526,Pha'av,12.033333,104.966667
KHM,RBB,44,Cambodia,794,Kampong Chhnang,12310,Krong Kampong Chhnang,632,Kampong Chhnang,12.25,104.6666667
KHM,RBB,44,Cambodia,794,Kampong Chhnang,12312,Kampong Tralach,1528,Sala Lekh Pram,11.938242,104.714662
KHM,RBB,44,Cambodia,795,Kampong Speu,12321,Odongk,1530,Bat Doeng,11.68352,104.700897
KHM,RBB,44,Cambodia,795,Kampong Speu,12319,Krong Chbar Mon,1529,Central Market (KSP),11.461142,104.521093
KHM,RBB,44,Cambodia,795,Kampong Speu,12319,Krong Chbar Mon,1672,Kampong Speu,11.465156,104.509154
KHM,RBB,44,Cambodia,796,Kampong Thom,12328,Prasat Sambour,1532,Kampong Chheuteal,12.865882,105.070133
KHM,RBB,44,Cambodia,796,Kampong Thom,12332,Krong Stueng Saen,1531,Kampong Thum,12.7,104.9
KHM,RBB,44,Cambodia,797,Kampot,12339,Krong Kampot,638,Kampot,10.6166667,104.1833333
KHM,RBB,44,Cambodia,798,Kandal,12351,S'ang,1533,S'ang,11.367266,105.003751
KHM,RBB,44,Cambodia,798,Kandal,12352,Krong Ta Khmau,1534,Ta Khmau,11.4833333,104.945047
KHM,RBB,44,Cambodia,801,Kratie,12366,Krong Kracheh,1673,Kratie,12.488113,106.018786
KHM,RBB,44,Cambodia,803,Mondul Kiri,12374,Kaoh Nheaek,1676,Mondul Kiri,13.07944,107.040752
KHM,RBB,44,Cambodia,804,Otdar Meanchey,12378,Anlong Veaeng,1540,Anlong Veng,14.233333,104.083333
KHM,RBB,44,Cambodia,804,Otdar Meanchey,12382,Trapeang Prasat,1677,Oddar Meanchey,14.193685,104.355421
KHM,RBB,44,Cambodia,804,Otdar Meanchey,12381,Krong Samraong,1541,Samroang,14.175151,103.506702
KHM,RBB,44,Cambodia,805,Pailin,12384,Sala Krau,1778,Pailin,12.9092962,102.6675575
KHM,RBB,44,Cambodia,806,Phnom Penh,12388,Doun Penh,637,Phnom Penh,11.575955,104.9166667
KHM,RBB,44,Cambodia,802,Preah Sihanouk,12370,Krong Preah Sihanouk,1675,Preah Sihanouk,10.622963,103.529595
KHM,RBB,44,Cambodia,807,Preah Vihear,12398,Tbaeng Mean Chey,1678,Preah Vihear,13.610607,105.033086
KHM,RBB,44,Cambodia,808,Prey Veng,12399,Ba Phnum,1535,Chheu Kach Thmei,11.25,105.4
KHM,RBB,44,Cambodia,808,Prey Veng,12401,Kampong Leav,636,Prey Veng,11.486819,105.325334
KHM,RBB,44,Cambodia,809,Pursat,12416,Krong Pursat,1564,Central Market (PST),12.538674,103.919341
KHM,RBB,44,Cambodia,809,Pursat,12413,Krakor,1536,Chheu Tom,12.333333,104.183333
KHM,RBB,44,Cambodia,809,Pursat,12416,Krong Pursat,1671,Pursat,12.538778,103.919204
KHM,RBB,44,Cambodia,811,Siem Reap,12431,Kralanh,1538,Kralanh,13.583333,103.416667
KHM,RBB,44,Cambodia,811,Siem Reap,12434,Krong Siem Reab,1539,Psa Leu,13.359791,103.874656
KHM,RBB,44,Cambodia,811,Siem Reap,12434,Krong Siem Reab,635,Siem Reap,13.353486,103.854371
KHM,RBB,44,Cambodia,812,Stung Treng,12443,Krong Stueng Traeng,1674,Stung Treng,13.525648,105.970371
KHM,RBB,44,Cambodia,813,Svay Rieng,12450,Krong Svay Rieng,1680,Svay Rieng,11.08037,105.800697
KHM,RBB,44,Cambodia,814,Takeo,12455,Krong Doun Kaev,634,Takeo,10.99081,104.784984
IND,RBB,115,India,40429,,17674,,945,Jammu,32.7333333,74.8666667
IND,RBB,115,India,40424,,0,,965,Srinagar,34.0833333,74.8166667
IND,RBB,115,India,70074,$Chandigarh,17823,,930,Chandigarh,30.7343,76.7933
IND,RBB,115,India,70074,$Chandigarh,17730,,1785,Jabalpur,23.181467,79.9864071
IND,RBB,115,India,70078,$Jharkhand,17622,,960,Ranchi,23.35,85.333333
IND,RBB,115,India,70080,$Puducherry,70228,$Puducherry,1394,Puducherry,11.92,79.73
IND,RBB,115,India,70082,$Uttarakhand,17903,,933,Dehradun,30.321434,78.031928
IND,RBB,115,India,1484,Andaman and Nicobar,17545,Andaman Islands,1392,Port Blair,11.6666667,92.75
IND,RBB,115,India,1485,Andhra Pradesh,17553,Hyderabad,941,Hyderabad,17.375278,78.474444
IND,RBB,115,India,1485,Andhra Pradesh,17556,Krishna,971,Vijaywada,16.51,80.64
IND,RBB,115,India,1486,Arunachal Pradesh,0,,943,Itanagar,27.1,93.6166667
IND,RBB,115,India,1487,Assam,17583,Kamrup,939,Guwahati,26.183333,91.733333
IND,RBB,115,India,1488,Bihar,70095,$Banka,927,Bhagalpur,24.883333,86.916667
IND,RBB,115,India,1488,Bihar,17619,Patna,957,Patna,25.6,85.116667
IND,RBB,115,India,1489,Delhi,17633,Delhi,934,Delhi,28.666667,77.216667
IND,RBB,115,India,1490,Goa,70122,$North Goa,1393,Panaji,15.4833333,73.8333333
IND,RBB,115,India,1491,Gujarat,17635,Ahmadabad,923,Ahmedabad,23.033333,72.616667
IND,RBB,115,India,1491,Gujarat,17647,Rajkot,959,Rajkot,22.3,70.783333
IND,RBB,115,India,1492,Haryana,17657,Gurgaon,1779,Gurgaon,28.4594965,77.0266383
IND,RBB,115,India,1492,Haryana,17658,Hisar,940,Hisar,29.166667,75.716667
IND,RBB,115,India,1492,Haryana,17660,Karnal,948,Karnal,29.683333,76.983333
IND,RBB,115,India,1492,Haryana,70135,$Panchkula,1782,Panchkula,30.6942091,76.860565
IND,RBB,115,India,1493,Himachal Pradesh,17673,Mandi,954,Mandi,31.716667,76.916667
IND,RBB,115,India,1493,Himachal Pradesh,17674,Shimla,963,Shimla,31.103333,77.172222
IND,RBB,115,India,1494,Karnataka,70159,$Bangalore Urban,926,Bengaluru,12.962299,77.576943
IND,RBB,115,India,1494,Karnataka,17686,Dharwad,935,Dharwad,15.466667,75.016667
IND,RBB,115,India,1495,Kerala,17699,Ernakulam,938,Ernakulam,9.983333,76.283333
IND,RBB,115,India,1495,Kerala,17703,Kozhikode,1781,Kozhidoke,11.2587531,75.78041
IND,RBB,115,India,1495,Kerala,17709,Thiruvananthapuram,966,T.Puram,8.506944,76.956944
IND,RBB,115,India,1495,Kerala,17709,Thiruvananthapuram,968,Tiruvanantapuram,8.506944,76.956944
IND,RBB,115,India,1497,Madhya Pradesh,17716,Bhopal,928,Bhopal,23.266667,77.4
IND,RBB,115,India,1497,Madhya Pradesh,17727,Gwalior,1780,Gwalior,26.2182871,78.1828308
IND,RBB,115,India,1497,Madhya Pradesh,17729,Indore,942,Indore,22.716667,75.833333
IND,RBB,115,India,1498,Maharashtra,70184,$Mumbai city,955,Mumbai,18.975,72.825833
IND,RBB,115,India,1498,Maharashtra,17771,Nagpur,956,Nagpur,18.866667,76.433333
IND,RBB,115,India,1498,Maharashtra,17759,Amravati,958,Raipur,21.5825,77.266944
IND,RBB,115,India,1501,Meghalaya,17794,East Khasi Hills,962,Shillong,25.575556,91.873056
IND,RBB,115,India,1502,Mizoram,17798,Aizawl,924,Aizwal,23.72,92.71
IND,RBB,115,India,1503,Nagaland,70205,$Dimapur,936,Dimapur,25.9,93.733333
IND,RBB,115,India,1503,Nagaland,17801,Kohima,949,Kohima,25.666667,94.116667
IND,RBB,115,India,1504,Orissa,70219,$Khordha,929,Bhubaneshwar,20.233333,85.833333
IND,RBB,115,India,1504,Orissa,17809,Cuttack,932,Cuttack,20.5,85.833333
IND,RBB,115,India,1504,Orissa,17820,Sundargarh,1783,Rourkela,22.260423,84.8535844
IND,RBB,115,India,1504,Orissa,17819,Sambalpur,961,Sambalpur,21.45,83.966667
IND,RBB,115,India,1505,Punjab,17821,Amritsar,925,Amritsar,31.633056,74.865556
IND,RBB,115,India,1505,Punjab,17822,Bathinda,973,Bathinda,30.2,74.95
IND,RBB,115,India,1505,Punjab,17830,Ludhiana,953,Ludhiana,30.9,75.85
IND,RBB,115,India,1506,Rajasthan,17840,Bikaner,944,Jaipur,28.883333,74.066667
IND,RBB,115,India,1506,Rajasthan,17852,Jodhpur,946,Jodhpur,26.286667,73.03
IND,RBB,115,India,1506,Rajasthan,17853,Kota,951,Kota,25.183333,75.833333
IND,RBB,115,India,1508,Tamil Nadu,17871,Chennai,931,Chennai,13.083333,80.283333
IND,RBB,115,India,1508,Tamil Nadu,17877,Dindigul,937,Dindigul,10.35,77.95
IND,RBB,115,India,1508,Tamil Nadu,17883,Tiruchchirappalli,967,Thiruchirapalli,10.805,78.685556
IND,RBB,115,India,1509,Tripura,17887,West Tripura,921,Agartala,23.836389,91.275
IND,RBB,115,India,1510,Uttar Pradesh,17888,Agra,922,Agra,27.183333,78.016667
IND,RBB,115,India,1510,Uttar Pradesh,17920,Kanpur,947,Kanpur,26.466667,80.35
IND,RBB,115,India,1510,Uttar Pradesh,17923,Lucknow,952,Lucknow,26.85,80.916667
IND,RBB,115,India,1510,Uttar Pradesh,17943,Varanasi,970,Varanasi,25.333333,83
IND,RBB,115,India,1511,West Bengal,70292,$Kolkata,950,Kolkata,22.569722,88.369722
IND,RBB,115,India,1511,West Bengal,17948,Darjiling,964,Siliguri,26.716111,88.423611
LAO,RBB,139,Lao People's Democratic Republic,1753,Attapu,18633,Samakkhixay,1646,Attapeu,14.8193696,106.8207875
LAO,RBB,139,Lao People's Democratic Republic,1754,Bokeo,18640,Pha Oudom,1642,Bokeo,20.2872662,100.7097867
LAO,RBB,139,Lao People's Democratic Republic,1755,Bolikhamxai,18647,Viengthong,1568,Borikhamxay,18.4362924,104.4723301
LAO,RBB,139,Lao People's Democratic Republic,1756,Champasak,18654,Pathoomphone,669,Champassack,14.6578664,105.9699878
LAO,RBB,139,Lao People's Democratic Republic,1757,Houaphan,18659,Xamneua,1643,Huaphanh,20.3254175,104.1001326
LAO,RBB,139,Lao People's Democratic Republic,1758,Khammouan,18672,Nhommalath,667,Khammouane,17.6384066,105.2194808
LAO,RBB,139,Lao People's Democratic Republic,1760,Louang-Namtha,18688,Viengphoukha,1566,Luangnamtha,20.9170187,101.1617356
LAO,RBB,139,Lao People's Democratic Republic,1759,Louangphabang,18674,Louangphrabang,670,Luang Prabang,19.8833959,102.1346874
LAO,RBB,139,Lao People's Democratic Republic,1761,Oudomxai,18689,Beng,1641,Oudomxay,20.4921929,101.8891721
LAO,RBB,139,Lao People's Democratic Republic,1762,Phongsali,18700,Phongsaly,1640,Phongsaly,21.6818943,102.1089679
LAO,RBB,139,Lao People's Democratic Republic,1763,Salavan,18707,Saravane,1569,Saravane,15.7165658,106.4140868
LAO,RBB,139,Lao People's Democratic Republic,1764,Savannakhet,74326,$Kaysone Phomvihane,668,Savannakhet,16.5722464,104.7705509
LAO,RBB,139,Lao People's Democratic Republic,1767,Vientiane,18752,Keo Oudom,1647,Vientiane Province,18.5705063,102.6216211
LAO,RBB,139,Lao People's Democratic Republic,1768,Vientiane capital,18744,Sisattanak,666,Vientiane Municipality,17.9757058,102.6331035
LAO,RBB,139,Lao People's Democratic Republic,1765,Xaignabouli,18731,Xayabury,1644,Xayabury,19.327829,101.756699
LAO,RBB,139,Lao People's Democratic Republic,1766,Xekong,18735,Lamarm,1645,Sekong,15.3443856,106.7175669
LAO,RBB,139,Lao People's Democratic Republic,1770,Xiangkhouang,18758,Kham,1567,Xiengkhuang,19.6093003,103.7289167
MMR,RBB,171,Myanmar,41772,Bago (E),41782,Bago,1021,Wai Maw,25.34222,97.44001
MMR,RBB,171,Myanmar,2125,Chin,41786,Falam,980,Falam,22.9166667,93.6833333
MMR,RBB,171,Myanmar,2125,Chin,41786,Falam,983,Hakha,22.64109,93.610627
MMR,RBB,171,Myanmar,2125,Chin,41786,Falam,984,Hnaring,22.19405,93.43422
MMR,RBB,171,Myanmar,2125,Chin,41787,Mindat,996,Lungngo,21.94578,93.591766
MMR,RBB,171,Myanmar,2125,Chin,41787,Mindat,1001,Matupi,21.59521,93.45125
MMR,RBB,171,Myanmar,2125,Chin,41787,Mindat,1399,Ramci,21.986799,93.910782
MMR,RBB,171,Myanmar,2125,Chin,41787,Mindat,1353,Razua,22.055,93.41
MMR,RBB,171,Myanmar,2125,Chin,41786,Falam,1370,Tedim,23.593,93.70414
MMR,RBB,171,Myanmar,2125,Chin,41786,Falam,1482,Thantlang,22.679184,93.430886
MMR,RBB,171,Myanmar,2125,Chin,41786,Falam,1020,Tonzang,23.888,93.53625
MMR,RBB,171,Myanmar,2127,Kachin,41788,Bhamo,1655,Bhamo,24.2666667,97.2333333
MMR,RBB,171,Myanmar,2127,Kachin,41789,Myitkyina,982,Garayang,25.701,97.931
MMR,RBB,171,Myanmar,2127,Kachin,41788,Bhamo,1656,Mansi,24.114696,97.293156
MMR,RBB,171,Myanmar,2127,Kachin,41789,Myitkyina,1008,Nam San Yang,24.869,97.52
MMR,RBB,171,Myanmar,2127,Kachin,41789,Myitkyina,1015,Sadung,25.39215,97.90421
MMR,RBB,171,Myanmar,2127,Kachin,41789,Myitkyina,1016,Sai Law,25.478319,97.768761
MMR,RBB,171,Myanmar,2127,Kachin,41788,Bhamo,1657,Shwegu,24.20993,96.791267
MMR,RBB,171,Myanmar,2130,Magway,41796,Gangaw,981,Gangaw,22.163931,94.124077
MMR,RBB,171,Myanmar,2130,Magway,41797,Magway,997,Magway,20.15,94.9166667
MMR,RBB,171,Myanmar,2130,Magway,41799,Pakokku,1003,Min Kan,20.420349,92.811279
MMR,RBB,171,Myanmar,2130,Magway,41799,Pakokku,1371,Myit Chae,21.24305,94.85701
MMR,RBB,171,Myanmar,2130,Magway,41799,Pakokku,1011,Pakhangyi,21.53711,95.20402
MMR,RBB,171,Myanmar,2130,Magway,41799,Pakokku,1664,Pakokku,21.3333333,95.1
MMR,RBB,171,Myanmar,2130,Magway,41799,Pakokku,1663,Yaesagyo,21.62601,95.237124
MMR,RBB,171,Myanmar,2130,Magway,41797,Magway,1023,Yenanchaung,20.45942,94.871
MMR,RBB,171,Myanmar,2123,Rakhine,41812,Maungdaw,977,Alel Than Kyaw,20.68022,92.443343
MMR,RBB,171,Myanmar,2123,Rakhine,41810,Buthidaung,978,Buthidaung,20.870001,92.527451
MMR,RBB,171,Myanmar,2123,Rakhine,41812,Maungdaw,990,Kha Mauck Siek,20.674,93.26
MMR,RBB,171,Myanmar,2123,Rakhine,41814,Thandwe,993,Kyein Chung,21.087561,92.339241
MMR,RBB,171,Myanmar,2123,Rakhine,41812,Maungdaw,1002,Maungdaw,20.82112,92.37133
MMR,RBB,171,Myanmar,2123,Rakhine,41812,Maungdaw,1007,Myin Hlut,20.614149,92.515717
MMR,RBB,171,Myanmar,2123,Rakhine,41812,Maungdaw,1009,Nga Khu Ra,21.025551,92.295288
MMR,RBB,171,Myanmar,2123,Rakhine,41812,Maungdaw,1010,Nyaung Chung,20.809099,92.398293
MMR,RBB,171,Myanmar,2123,Rakhine,41810,Buthidaung,1014,Rathedaung,20.478809,92.75621
MMR,RBB,171,Myanmar,2123,Rakhine,41812,Maungdaw,1017,Taung Bazzar,21.00514,92.507
MMR,RBB,171,Myanmar,2123,Rakhine,41811,Kyaukpyu,1018,Taung Pyo Let Wai,21.2,92.2
MMR,RBB,171,Myanmar,2123,Rakhine,41814,Thandwe,1024,Zedi Pyin,20.575781,92.670403
MMR,RBB,171,Myanmar,2133,Sagaing,41815,Kale,988,Kalay,23.186,94.605
MMR,RBB,171,Myanmar,41774,Shan (E),41823,Kengtung,979,Chying Thung,21.287,99.613
MMR,RBB,171,Myanmar,41775,Shan (N),0,,1668,Ai Cheng,22.765,99.22302
MMR,RBB,171,Myanmar,41775,Shan (N),0,,1670,Ban Wai,23.085,99.244
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,985,Honai,24.08201,98.86121
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,989,Kaung Ming Sang,22.967,98.967
MMR,RBB,171,Myanmar,41775,Shan (N),41830,Laukkaing,992,KonKyan,23.804,98.549
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,991,Kong Chang,,
MMR,RBB,171,Myanmar,41775,Shan (N),41831,Muse,1661,Kutkai,23.459209,97.943413
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,1658,Lashio,22.9333333,97.75
MMR,RBB,171,Myanmar,41775,Shan (N),41830,Laukkaing,1382,Laukai,23.678,98.771
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,995,Long Tan,22.906,99.368
MMR,RBB,171,Myanmar,41775,Shan (N),41828,Kyaukme,998,Man Pan,22.290461,97.776077
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,999,Man Ton Pa,23.6001,98.71204
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,1000,Man Tone,23.25201,97.12402
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,1005,Moe Mauk,24.244,97.353
MMR,RBB,171,Myanmar,41775,Shan (N),41831,Muse,1374,Mone Baw,23.977369,98.128731
MMR,RBB,171,Myanmar,41775,Shan (N),41831,Muse,1376,Mone Yar,23.024,98.10654
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,1006,Morhtai,24.096,98.8
MMR,RBB,171,Myanmar,41775,Shan (N),41831,Muse,1660,Muse,23.989886,97.901652
MMR,RBB,171,Myanmar,41775,Shan (N),0,,1662,Nam Kam,23.837,97.6818
MMR,RBB,171,Myanmar,41775,Shan (N),41831,Muse,1375,Nampatkhar,23.691429,97.822052
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,1012,Pang Kham,22.20932,99.15204
MMR,RBB,171,Myanmar,41775,Shan (N),41831,Muse,1013,Pang Yang,22.12814,98.79602
MMR,RBB,171,Myanmar,41775,Shan (N),41830,Laukkaing,1377,Par Sin Kyaw,23.575,98.778
MMR,RBB,171,Myanmar,41775,Shan (N),41830,Laukkaing,1379,Shaokai,23.81807,98.60411
MMR,RBB,171,Myanmar,41775,Shan (N),0,,1380,Shin Pin Kai,23.978,23.978
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,1659,Tangyan,22.4981,98.3968
MMR,RBB,171,Myanmar,41775,Shan (N),41830,Laukkaing,1381,Tuan Jie Cun,23.661,98.813
MMR,RBB,171,Myanmar,41775,Shan (N),0,,1669,Wang Leng,22.959,99.311
MMR,RBB,171,Myanmar,41775,Shan (N),41829,Lashio,1022,Wein Kao,22.30273,98.93896
MMR,RBB,171,Myanmar,41776,Shan (S),41833,Tuanggyi,1666,Hopone,20.797433,97.170238
MMR,RBB,171,Myanmar,41776,Shan (S),41833,Tuanggyi,986,Hsihseng,20.15702,97.2511
MMR,RBB,171,Myanmar,41776,Shan (S),41833,Tuanggyi,1665,Phekhon,19.859578,97.0209
MMR,RBB,171,Myanmar,41776,Shan (S),41833,Tuanggyi,1372,Site Kuang,21.43273,97.442993
MMR,RBB,171,Myanmar,41776,Shan (S),41833,Tuanggyi,1019,Taunggyi,20.7833333,97.0333333
MMR,RBB,171,Myanmar,41776,Shan (S),41832,Loilem,1667,Ying Phan,22.62819,99.28307
MMR,RBB,171,Myanmar,2135,Taninthayi,41834,Dawei,1004,Mindat,13.67296,98.362488
MMR,RBB,171,Myanmar,2136,Yangon,41837,Yangon(E),1654,Htilin,21.720181,94.085129
MMR,RBB,171,Myanmar,2136,Yangon,41840,Yangon(W),987,Inn Din,20.505329,92.586929
MMR,RBB,171,Myanmar,2136,Yangon,41840,Yangon(W),1373,Mone Koe,24.13521,98.56601
MMR,RBB,171,Myanmar,2136,Yangon,41840,Yangon(W),1378,Tar Shwe Tang,23.721,98.707
NPL,RBB,175,Nepal,2152,Central,22353,Narayani,659,Chitwan,27.6849,84.448
NPL,RBB,175,Nepal,2152,Central,22352,Janakpur,660,Dhanusha,26.7362,85.9292
NPL,RBB,175,Nepal,2152,Central,22351,Bagmati,652,Kathmandu,27.7166667,85.3166667
NPL,RBB,175,Nepal,2152,Central,22353,Narayani,664,Parsa,27.0396,84.8928
NPL,RBB,175,Nepal,2152,Central,22352,Janakpur,656,Ramechap,27.3375,86.0843
NPL,RBB,175,Nepal,2153,Eastern,22354,Koshi,646,Bhojpur,27.166667,87.05
NPL,RBB,175,Nepal,2153,Eastern,22354,Koshi,647,Dhankuta,26.9833333,87.3333333
NPL,RBB,175,Nepal,2153,Eastern,22355,Mechi,649,Illam,26.9103,87.9375
NPL,RBB,175,Nepal,2153,Eastern,22355,Mechi,661,Jhapa,26.483333,87.85
NPL,RBB,175,Nepal,2153,Eastern,22354,Koshi,663,Morang,26.4578,87.282
NPL,RBB,175,Nepal,2154,Far Western,22358,Seti,645,Achham,29.05,81.3
NPL,RBB,175,Nepal,2154,Far Western,22358,Seti,648,Doti,29.266667,80.983333
NPL,RBB,175,Nepal,2154,Far Western,22358,Seti,662,Kailali,28.566667,80.783333
NPL,RBB,175,Nepal,2155,Mid Western,22361,Bheri,658,Banke,28.033333,81.616667
NPL,RBB,175,Nepal,2155,Mid Western,22359,Karnali,650,Jumla,29.2833333,82.1666667
NPL,RBB,175,Nepal,2155,Mid Western,22360,Rapti,655,Rolpa,28.315,82.6316
NPL,RBB,175,Nepal,2155,Mid Western,22361,Bheri,657,Surkhet,28.601789,81.600906
NPL,RBB,175,Nepal,2156,Western,22363,Gandaki,651,Kaski,28.266667,83.883333
NPL,RBB,175,Nepal,2156,Western,22363,Gandaki,653,Nuwakot,28.133333,83.883333
NPL,RBB,175,Nepal,2156,Western,22364,Lumbini,654,Palpa,27.866667,83.483333
NPL,RBB,175,Nepal,2156,Western,22364,Lumbini,665,Rupandehi,27.483333,83.283333
PAK,RBB,188,Pakistan,2272,Balochistan,23627,Quetta District,295,Quetta,30.187222,67.0125
PAK,RBB,188,Pakistan,2275,North-West Frontier,40347,Peshawar District,294,Peshawar,34.008366,71.580182
PAK,RBB,188,Pakistan,2276,Punjab,23666,Lahore District,291,Lahore,31.549722,74.343611
PAK,RBB,188,Pakistan,2276,Punjab,40373,Multan District,292,Multan,30.195556,71.475278
PAK,RBB,188,Pakistan,2277,Sindh,40393,Karachi East District,293,Karachi,24.9056,67.0822
PHL,RBB,196,Philippines,67156,Autonomous region in Muslim Mindanao (ARMM),67174,Maguindanao,183,Shariff Aguak,6.864722,124.441667
PHL,RBB,196,Philippines,2354,Cordillera Administrative region (CAR),24206,Benguet,168,La Trinidad,16.455,120.5875
PHL,RBB,196,Philippines,2355,National Capital region (NCR),24210,Metropolitan Manila,167,Manila,14.604167,120.982222
PHL,RBB,196,Philippines,2356,Region I (Ilocos region),24214,Pangasinan,169,Lingayen,16.016667,120.233333
PHL,RBB,196,Philippines,2357,Region II (Cagayan Valley),24216,Cagayan,170,Tuguegarao,17.6125,121.7281
PHL,RBB,196,Philippines,67165,Region III (Central Luzon),24222,Nueva Ecija,171,Palayan,15.5415,121.0848
PHL,RBB,196,Philippines,67166,Region IV-A (Calabarzon),24235,Rizal,172,Santa Cruz,14.6089,121.1712
PHL,RBB,196,Philippines,67167,Region IV-B (Mimaropa),24233,Palawan,173,Puerto Princesa,9.739167,118.735278
PHL,RBB,196,Philippines,67159,Region IX (Zamboanga Peninsula),67164,Zamboanga Del Sur,178,Zamboanga City,6.910255,122.071715
PHL,RBB,196,Philippines,2361,Region V (Bicol region),24240,Albay,174,Legazpi,13.137222,123.734444
PHL,RBB,196,Philippines,2362,Region VI (Western Visayas),24250,Iloilo,175,Iloilo City,10.696944,122.564444
PHL,RBB,196,Philippines,2363,Region VII (Central Visayas),24253,Cebu,176,Cebu City,10.311111,123.891667
PHL,RBB,196,Philippines,2364,Region VIII (Eastern Visayas),24260,Southern Leyte,177,Catarman,10.136111,125.008889
PHL,RBB,196,Philippines,67160,Region X (Northern Mindanao),24272,Lanao Del Norte,179,Tubod,8.219167,124.248889
PHL,RBB,196,Philippines,67161,Region XI (Davao Region),24268,Davao Del Sur,180,Davao City,7.18,125.44
PHL,RBB,196,Philippines,67162,Region XII (Soccsksargen),24271,South Cotabato,181,Koronadal,6.503056,124.846944
PHL,RBB,196,Philippines,2368,Region XIII (Caraga),24278,Surigao Del Sur,182,Tandag,9.078333,126.198611
LKA,RBB,231,Sri Lanka,2736,Central,0,,1912,Kandy,7.29460001,80.59069824
LKA,RBB,231,Sri Lanka,2736,Central,0,,1915,Matale,7.480700016,80.3227005
LKA,RBB,231,Sri Lanka,2736,Central,0,,1917,Nuwara Eliya,6.951399803,80.74590302
LKA,RBB,231,Sri Lanka,2737,Eastern,25832,Ampara,360,Ampara,7.283333,81.666667
LKA,RBB,231,Sri Lanka,2737,Eastern,25833,Batticaloa,361,Batticaloa,7.716667,81.7
LKA,RBB,231,Sri Lanka,2737,Eastern,25834,Trincomalee,366,Trincomalee,8.566667,81.233333
LKA,RBB,231,Sri Lanka,2738,North Central,0,,1906,Anuradhapura,8.335300446,80.332901
LKA,RBB,231,Sri Lanka,2738,North Central,25836,Polonnaruwa,1888,Polonnaruwa,7.93411,81.00589
LKA,RBB,231,Sri Lanka,2739,North Western,0,,1914,Kurunegala,7.480700016,80.3227005
